index,index,text
326,326,Donald Trump is once again vilifying immigrants to cover for his own incompetence . The American people are tired of …
327,327,"In 1983 , Biden pushed to raise the Social Security retirement age . 2 / 8"
328,328,"When workers stand together , fight back , and demand an end to corporate greed — they win . Congratulations to the Blac …"
329,329,"As we deal with this crisis , we need to envision a new America , where health care , housing , decent - paying jobs and …"
330,330,"Friends , we are closing in our goal of 5 million donations goal before the end of the year . Every donation , big or …"
331,331,Medicare for All will save tens of thousands of lives and hundreds of billions of dollars every year . Read here abo …
332,332,The U . S . should not be locking up people for being poor . Cash bail is a disgrace and should be abolished .
333,333,What Evelyn Yang is doing is incredibly brave . I thank her for speaking out and sharing her heartbreaking story . We …
334,334,We have a responsibility to ensure no person goes hungry during this crisis . We must : ✅ Increase SNAP benefits and …
335,335,No billionaires . No wine caves . No super PAC . Just a million grassroots donors like you . That ’ s what this campa …
336,336,"This is outrageous . When we ' re in the White House , we ' re going to make sure that no student goes hungry at a public …"
337,337,"It is one of the honors of my life to be supported by Rev . Jesse Jackson , a hero to me who has put his life on the …"
338,338,"Powerful people who say that Medicare for All is an "" impossible "" idea usually stand to profit from defending our co …"
339,339,"If you can vote , show up today for those who can ' t — The disenfranchised , who deserve their rights restored . The …"
340,340,@ TakeActionMN Thank you @ TakeActionMN !
341,341,"If elected , I promise to be the most pro - union president in American history ."
342,342,"My father worked a low - wage job . Should I be ashamed of that ? No , I should not . If you work a low - wage job and ar …"
343,343,"We ' re getting very close to reaching 1 million donors to this campaign . When we do , we are going to create a Donor …"
344,344,"I stand with Battery Wharf Hotel workers who are on strike for sexual harassment protections , job security and affo …"
345,345,Taxpayers have paid $ 115 million so Donald Trump could play golf at his own resorts . Amazon got $ 129 million in ta …
346,346,It ' s going to be a good day . RSVP here to join me and @ AOC in New York tomorrow :
347,347,My fight is with the greed and corruption of the pharmaceutical industry and with the greed and corruption of the health insurance industry .
348,348,"We are going to win because believe in building a nation , economy and government that work for all of us , not just …"
349,349,Making health care a right . Universal child care . Guaranteed paid leave . A livable planet . A homes guarantee . Thes …
350,350,It was my honor to work closely with Rep . Elijah Cummings over the years . His integrity and moral vision for his co …
351,351,"When we are in the White House , that is exactly what we will do ."
352,352,"We ’ re going to cancel every penny of student debt , and we ’ re going to pay for it with a modest tax on Wall Street . …"
353,353,"In this extraordinary moment in American and world history , we have got to think outside the box in a way that we h …"
354,354,"We ' re going to win this election but we can ' t do it without you . We need your help to reach our goal of 2 , 000 , 000 c …"
355,355,We are the only wealthy nation on Earth where our people are losing jobs and health care at precisely the moment th …
356,356,"The primary goal of a criminal justice system should not be punishment , but whenever possible , rehabilitation ."
357,357,"This Tuesday may be the most important day of the primary , and we need everyone involved . Sign up to make phone cal …"
358,358,Some 22 million Americans have filed for unemployment . Up to 35 million are expected to become uninsured . We need t …
359,359,Wall Street hates us . Drug companies hate us . Insurance companies hate us . The fossil fuel industry hates us . T …
360,360,"At a time when Democrats correctly attack Republicans for voter suppression , to see voters standing in long lines f …"
361,361,HAPPENING SOON : Join our campaign manager @ fshakir at 9pm ET / 6pm PT for a special strategy call with supporters . …
362,362,"One in six Americans has medical debt . When you get sick , you should focus on getting better — not dealing with de …"
363,363,Trans rights are human rights . We are going to fight to end all forms of discrimination and violence against our tr …
